epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
59,2002.34,1.17819,1.30271,0.01205,0.55115,0.55677,0.54172,0.38573,1.25329,1.59291,0.01722,0.00230193,0.00076731,0.00230193,0.00076731,0.00230193,0.00076731,0.00230193,0.00076731
60,2036.83,1.19518,1.30968,0.01223,0.53815,0.55551,0.54827,0.38626,1.24524,1.56858,0.01704,0.00227983,0.000759944,0.00227983,0.000759944,0.00227983,0.000759944,0.00227983,0.000759944
61,2070.64,1.1864,1.29883,0.01224,0.53267,0.54152,0.5556,0.39261,1.26049,1.55816,0.01714,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525,0.0022575,0.0007525
62,2104.17,1.18913,1.2814,0.01255,0.59056,0.52356,0.55961,0.39538,1.25037,1.54518,0.01696,0.00223494,0.000744981,0.00223494,0.000744981,0.00223494,0.000744981,0.00223494,0.000744981
63,2138.1,1.17963,1.25943,0.01227,0.56976,0.53993,0.54962,0.38789,1.24573,1.59509,0.01696,0.00221217,0.000737388,0.00221217,0.000737388,0.00221217,0.000737388,0.00221217,0.000737388
64,2171.55,1.19779,1.27805,0.0122,0.55186,0.54984,0.55163,0.39545,1.25239,1.5525,0.01693,0.00218918,0.000729725,0.00218918,0.000729725,0.00218918,0.000729725,0.00218918,0.000729725
65,2204.43,1.15538,1.22139,0.01189,0.57932,0.53729,0.55271,0.39293,1.24343,1.55007,0.01686,0.00216598,0.000721994,0.00216598,0.000721994,0.00216598,0.000721994,0.00216598,0.000721994
66,2238.38,1.16513,1.22716,0.01215,0.56792,0.55986,0.56882,0.40859,1.24156,1.56158,0.01675,0.00214259,0.000714196,0.00214259,0.000714196,0.00214259,0.000714196,0.00214259,0.000714196
67,2272.02,1.17346,1.24883,0.0122,0.58081,0.50438,0.5615,0.40269,1.25015,1.55597,0.01709,0.002119,0.000706335,0.002119,0.000706335,0.002119,0.000706335,0.002119,0.000706335
68,2305.84,1.17529,1.21893,0.01214,0.56281,0.53122,0.56592,0.40335,1.25352,1.54667,0.01699,0.00209524,0.000698412,0.00209524,0.000698412,0.00209524,0.000698412,0.00209524,0.000698412
