epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
80,5251.65,0.63549,0.48877,1.01838,0.61389,0.53805,0.57828,0.41277,1.24726,1.8677,1.54564,0.00179835,0.00059945,0.00179835,0.00059945,0.00179835,0.00059945,0.00179835,0.00059945
81,5321.42,0.63141,0.48518,1.01072,0.65001,0.53285,0.58483,0.41939,1.23792,1.80577,1.5339,0.00177287,0.000590956,0.00177287,0.000590956,0.00177287,0.000590956,0.00177287,0.000590956
82,5411.28,0.63442,0.4812,1.01263,0.66069,0.52276,0.5805,0.41275,1.23846,1.82105,1.5165,0.00174731,0.000582435,0.00174731,0.000582435,0.00174731,0.000582435,0.00174731,0.000582435
83,5504.78,0.63311,0.47806,1.01597,0.63163,0.53545,0.59337,0.42829,1.23997,1.7528,1.52599,0.00172167,0.000573891,0.00172167,0.000573891,0.00172167,0.000573891,0.00172167,0.000573891
84,5598.17,0.62861,0.46593,1.01242,0.6052,0.55033,0.58609,0.4161,1.24913,1.77061,1.54432,0.00169598,0.000565325,0.00169598,0.000565325,0.00169598,0.000565325,0.00169598,0.000565325
85,5683.82,0.61203,0.4684,1.01526,0.64692,0.52162,0.58008,0.417,1.25229,1.8791,1.55806,0.00167022,0.000556742,0.00167022,0.000556742,0.00167022,0.000556742,0.00167022,0.000556742
86,5767.42,0.62655,0.47852,1.00957,0.63739,0.53621,0.58436,0.4164,1.24734,1.77089,1.55103,0.00164443,0.000548142,0.00164443,0.000548142,0.00164443,0.000548142,0.00164443,0.000548142
87,5855.14,0.61892,0.46214,1.00437,0.6633,0.52212,0.58364,0.41612,1.24644,1.83533,1.53948,0.00161859,0.000539529,0.00161859,0.000539529,0.00161859,0.000539529,0.00161859,0.000539529
88,5976.24,0.62029,0.46061,1.0107,0.6486,0.5231,0.58518,0.41874,1.2435,1.78381,1.5162,0.00159272,0.000530906,0.00159272,0.000530906,0.00159272,0.000530906,0.00159272,0.000530906
89,6064.32,0.60557,0.45895,0.99964,0.63126,0.53464,0.59308,0.42062,1.25443,1.78294,1.51048,0.00156683,0.000522275,0.00156683,0.000522275,0.00156683,0.000522275,0.00156683,0.000522275
90,6133.91,0.60795,0.45466,0.99833,0.60976,0.55214,0.58479,0.4154,1.23994,1.76798,1.49115,0.00154092,0.000513639,0.00154092,0.000513639,0.00154092,0.000513639,0.00154092,0.000513639
91,6204.05,0.6061,0.45104,0.99716,0.64594,0.51314,0.58312,0.41631,1.24184,1.83577,1.51474,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505,0.001515,0.000505
92,6273.62,0.59946,0.44609,0.98912,0.59557,0.55295,0.58243,0.41736,1.24357,1.86661,1.52497,0.00148908,0.000496361,0.00148908,0.000496361,0.00148908,0.000496361,0.00148908,0.000496361
93,6337.72,0.59187,0.44345,0.99578,0.59846,0.55606,0.59642,0.42596,1.24465,1.8429,1.54591,0.00146317,0.000487725,0.00146317,0.000487725,0.00146317,0.000487725,0.00146317,0.000487725
94,6406.81,0.59804,0.44849,0.98936,0.60477,0.55775,0.57893,0.41091,1.25416,1.83286,1.54232,0.00143728,0.000479094,0.00143728,0.000479094,0.00143728,0.000479094,0.00143728,0.000479094
95,6476.12,0.58837,0.44125,0.99061,0.58715,0.53475,0.57437,0.41062,1.25508,1.85412,1.54104,0.00141141,0.000470471,0.00141141,0.000470471,0.00141141,0.000470471,0.00141141,0.000470471
96,6545.77,0.58958,0.43735,0.98891,0.59872,0.55561,0.57885,0.41413,1.2502,1.85382,1.54906,0.00138557,0.000461858,0.00138557,0.000461858,0.00138557,0.000461858,0.00138557,0.000461858
97,6609.82,0.58494,0.43459,0.9876,0.63629,0.5276,0.57658,0.41474,1.241,1.82564,1.56059,0.00135978,0.000453258,0.00135978,0.000453258,0.00135978,0.000453258,0.00135978,0.000453258
98,6679.59,0.57822,0.42439,0.98242,0.58055,0.55856,0.57102,0.40843,1.24368,1.87616,1.54657,0.00133402,0.000444675,0.00133402,0.000444675,0.00133402,0.000444675,0.00133402,0.000444675
99,6749.41,0.58467,0.44166,0.99893,0.71124,0.49488,0.58109,0.41922,1.23832,1.86042,1.56138,0.00130833,0.000436109,0.00130833,0.000436109,0.00130833,0.000436109,0.00130833,0.000436109
100,6813.49,0.57797,0.42862,0.9887,0.64844,0.52318,0.58454,0.42066,1.24611,1.85935,1.55085,0.00128269,0.000427565,0.00128269,0.000427565,0.00128269,0.000427565,0.00128269,0.000427565
101,6882.85,0.57767,0.42285,0.98838,0.65194,0.52036,0.58079,0.41536,1.23902,1.84887,1.53702,0.00125713,0.000419044,0.00125713,0.000419044,0.00125713,0.000419044,0.00125713,0.000419044
102,6947.01,0.56814,0.42322,0.98597,0.63551,0.53272,0.57577,0.41419,1.2399,1.91002,1.55034,0.00123165,0.00041055,0.00123165,0.00041055,0.00123165,0.00041055,0.00123165,0.00041055
103,7011.02,0.56725,0.41918,0.97972,0.60734,0.54762,0.58006,0.41596,1.24106,1.85369,1.5553,0.00120625,0.000402084,0.00120625,0.000402084,0.00120625,0.000402084,0.00120625,0.000402084
104,7075.08,0.57158,0.42069,0.98516,0.59239,0.55145,0.57542,0.41288,1.24609,1.87852,1.55864,0.00118095,0.000393649,0.00118095,0.000393649,0.00118095,0.000393649,0.00118095,0.000393649
105,7144.48,0.5632,0.42006,0.98119,0.64751,0.528,0.58263,0.41879,1.22691,1.8751,1.52545,0.00115575,0.000385249,0.00115575,0.000385249,0.00115575,0.000385249,0.00115575,0.000385249
106,7221.68,0.55634,0.4048,0.97556,0.68322,0.5208,0.58185,0.41546,1.24427,1.89508,1.53379,0.00113065,0.000376885,0.00113065,0.000376885,0.00113065,0.000376885,0.00113065,0.000376885
107,7299.15,0.55265,0.40593,0.97387,0.60895,0.55792,0.58336,0.41853,1.2364,1.88819,1.52864,0.00110568,0.00036856,0.00110568,0.00036856,0.00110568,0.00036856,0.00110568,0.00036856
108,7369.07,0.55325,0.40941,0.97239,0.61577,0.54538,0.57744,0.41269,1.244,1.86664,1.54884,0.00108083,0.000360276,0.00108083,0.000360276,0.00108083,0.000360276,0.00108083,0.000360276
109,7433.8,0.54578,0.39945,0.96868,0.6595,0.5211,0.58054,0.41416,1.24444,1.89242,1.54517,0.00105611,0.000352037,0.00105611,0.000352037,0.00105611,0.000352037,0.00105611,0.000352037
